"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.2354450499998","1000","0","0.0023751730864009627","0.00015585950460985","12.884148902893","0.024371713045985","0.314008779903051","0","0","",""
"12.436622149999","1600","13362.999999999873","0.46885471401427603","0.066727632714439","12.401890802383","13.514771223068","167.608716927677","93.3766532412157","55.7110960293953","5.021112855727492","2.797317004798652"
"17.386869199999","1559","12670.999999999915","0.4227099884223257","0.0599066245905","12.480992927551","11.308994522095","141.147480647981","79.4903408213061","56.317222564923895","5.3177528748125","2.9948107219607922"
"22.312255949999","1518","12024.999999999916","0.38003885134516885","0.054067866122085","12.542688302994","9.5387040233612","119.640991379534","68.0852337442707","56.9079484875593","5.581810187692107","3.176493666285164"
"27.237075699999","1477","11310.000000000458","0.33485366825168633","0.047976179519418","12.608261938095","7.7663477468491","97.9201466946074","56.8220481483191","58.0289655054697","5.893023556237156","3.4196606066780713"
"32.188398749999","1437","10554.000000000104","0.29212789666649674","0.04198140029641","12.663708534241","6.2235258340836","78.8129172181538","46.3983597912809","58.871516788105204","6.296082404218801","3.706599209592614"
"37.137712349999","1396","9724.000000000273","0.24929823373755564","0.035896308478081","12.711493396759","4.8716725540161","61.9262335015477","36.5530278083924","59.0267254143251","6.820180124184356","4.025728994664672"
"42.088936199999","1355","8849.000000000007","0.20565607461255375","0.030061756348813","12.75337553978","3.6549787449837","46.6133165246909","27.8571808455707","59.76228022911611","7.382515687880644","4.411959713349686"
"47.038431399999","1314","7971.000000000019","0.16654909415327354","0.024216852418063","12.786363658905","2.6927913713455","34.4310097315851","20.2143193371134","58.709632667466906","8.239164098268226","4.837182976963082"
"51.988997049999","1273","7135.99999999998","0.1336780487434853","0.019659247280712","12.813613843918","1.978635545969","25.3534718238966","14.6909656998169","57.9445915804323","9.099337067075965","5.2725737000440525"
"56.938919899999","1232","6264.000000000012","0.10234106106773465","0.015096965830576","12.834790096283","1.3976554727554","17.9386146197367","9.90307433808129","55.2053463882632","10.334271719459144","5.705070499431723"
"61.890056749999","1192","5245.000000000043","0.07136148205589167","0.01049368704959","12.852563638687","0.90638983905315","11.6494330878899","5.76371129352027","49.476324298664096","12.381168733437107","6.125747194520158"
"66.840841099999","1151","4092.0000000000214","0.044051608977680456","0.006751730134154","12.865990943909","0.51234558463097","6.59183365201382","2.89320574154856","43.8907577812537","15.225881915367125","6.682754951533491"
"71.791043999999","1110","2863.000000000039","0.022384798373935037","0.0035956756996528","12.87465092659","0.24925676941872","3.20909389735555","1.07802909208232","33.5929432594871","20.7645587102818","6.975426425627865"
"76.740653249999","1069","1462.9999999999786","0.007056153462375022","0.0011856346234775","12.879551105499","0.088536590114236","1.14031153708292","0.181645154552946","15.9294323214181","38.845811658126586","6.187917277786799"
