"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.2407304","1000","0","0.0001467060962447727","0.00013474454620934","11.141967277527","0.01424983647652","0.158771211731496","0","0","",""
"20.49321535","1600","20451.000000000367","0.4707924889006644","0.043805333184123","10.936121902466","11.510653533936","125.881910224175","93.8145402570844","74.5258314638028","5.018331781092035","3.7399534854711045"
"27.21771005","1579","20192.000000000284","0.4580398439700204","0.042950192381744","10.94142539978","11.167476596832","122.188112088026","90.8182374278547","74.3265738997814","5.043478677219255","3.748644906143087"
"33.9527209","1559","19894.999999999705","0.441182951961312","0.041382837895297","10.950132894516","10.676167173386","116.905449352646","86.2169849427323","73.749329411205","5.11712340966641","3.7738441997727667"
"40.70018005","1538","19537.00000000007","0.42733560670063686","0.03991630286472","10.958353395462","10.215476779938","111.944804657697","81.6651574369427","72.9512706611595","5.23277760200979","3.817377751538691"
"47.4435853","1518","19150.99999999996","0.41549261028329765","0.038844479870166","10.965011711121","9.8330877780914","107.819922643253","77.9021394227152","72.2520824657539","5.333519892550545","3.8535791910930137"
"54.19283645","1497","18738.99999999996","0.40125345674717666","0.03760245406415","10.972990312576","9.3783135890961","102.908144161451","73.7889309854542","71.703684471938","5.437854314846692","3.899141899961343"
"60.89882835","1477","18355.00000000043","0.38378875857922945","0.036332689464455","10.980654811859","8.9206892681122","97.9550095369952","69.8361925559788","71.294151147628","5.495556738314379","3.918010527417508"
"67.64609335","1456","17895.9999999997","0.36352097004172684","0.034697952932723","10.990319881439","8.3785938262939","92.0834263076199","65.0262100588632","70.6166274065785","5.590376091619973","3.9477350552457167"
"74.37232715","1436","17438.999999999553","0.3432792884863945","0.032914575255057","11.000124559402","7.8296406602859","86.1270225185034","60.1088543782039","69.7909350869412","5.710960424008199","3.9857326823604597"
"81.10509195","1415","16932.0000000002","0.3217551488280606","0.031134635411456","11.010323352814","7.2723071956635","80.0704537452511","55.2052857575393","68.9458884961214","5.828339522436388","4.018400468314359"
"87.8855157","1394","16343.000000000005","0.3011094028124589","0.029360508421039","11.020137081146","6.6835219764709","73.6533283655612","50.2486004940883","68.2231225786444","5.992393814985638","4.088198177792764"
"94.6579872","1374","15891.999999999685","0.2815759182188413","0.027586583561554","11.029484148026","6.1897200870514","68.2694195808515","45.9097674927459","67.2479241432175","6.1332464439801875","4.124480916164389"
"101.42101135","1353","15152.000000000146","0.2556854096351456","0.025436454819805","11.042310934067","5.5077528953552","60.8183200185199","40.3603720942504","66.362194947115","6.3350607630193085","4.204085373573066"
"108.1870802","1333","14447.999999999576","0.23301710641810408","0.023116092750255","11.052990159988","4.8946992874146","54.1010630598938","34.9744407941339","64.6464945714923","6.662496987148027","4.307070753122484"
"114.9684903","1312","13712.000000000242","0.2122276620874101","0.021235951958948","11.062739801407","4.3344521284103","47.9509160782579","30.4930704218394","63.5922583253121","6.959865279273779","4.42593550748948"
"121.81482365","1292","12884.000000000035","0.18513165086575947","0.01898046780992","11.073646068573","3.6858016180992","40.8152625978042","25.6086241612794","62.742764670236696","7.229269706167224","4.535843679117212"
"128.71562985","1271","12075.999999999893","0.1624958772788261","0.016722435472517","11.083507108688","3.1391912269592","34.7932482795333","21.1471210426595","60.7793813120318","7.684066164421521","4.670327874342574"
"135.51938005","1251","11015.000000000457","0.1336908677154176","0.014146657761616","11.094889039993","2.4952413439751","27.6844258394067","16.3180014201877","58.9428927110356","8.19284569677894","4.829100249033106"
"142.3560325","1230","9872.999999999993","0.10942802641958263","0.012077418511249","11.104402246475","1.9596232950687","21.7604453200056","12.4868205625165","57.383111323722105","8.763481934550148","5.02875859433719"
"149.22783165","1209","8411.000000000016","0.07849293380449492","0.009523407787586","11.115471153259","1.3399206292629","14.8938491022284","8.38819720217924","56.3198750343469","9.357545121149814","5.270157718514203"
