"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.7689885499994","1169","4096.000000000035","0.014920972341960815","0.0024802258294139","14.702585545811","0.23631564697439","3.47445101545464","1.0638485155745","30.6191830261073","14.025467088143863","4.294483437985194"
"20.097281599999","1251","9165.999999999987","0.0879546832010656","0.011042388249478","14.70126620273","1.391538121562","20.4573723563298","10.5991608689019","51.810959317179","8.298268541156533","4.299412537888872"
"34.07249675","1000","0","-0.00014465848754815355","0.000064384866219826","14.702797879914","0.017083982121483","0.251182336116229","0","0","",""
"40.403744599999","1333","12741.000000000144","0.1818775082867646","0.020858522303425","14.699568052427","3.3009613526364","48.5227060415102","27.8301579899714","57.354917440431294","6.5352668264515215","3.7482968928231664"
"62.715500549999","1416","15069.00000000045","0.2685837481487766","0.029983387694572","14.697638174501","5.2604791787815","77.3166195942266","47.3144451136777","61.195698107332596","5.676569755884854","3.4738164906634377"
"86.489518049999","1498","17142.999999999738","0.357144156352934","0.038504829722459","14.695583661176","7.5002784666405","110.220969688632","69.1242847073635","62.7142774216517","5.166695870559784","3.240255981795884"
"111.8297759","1580","18606.999999999913","0.43234067561582196","0.04666449033139","14.694031725383","9.573086680725","140.667239396415","90.9267152633378","64.6395817913914","4.754825623731122","3.073499398089715"
"138.66484385","1662","20008.000000000455","0.5027145927434853","0.053846655216789","14.691467133708","12.015421536459","176.524170600535","112.821281434687","63.91265346318819","4.45584898833568","2.8478513227579656"
"167.2797405","1745","21924.999999999618","0.6163091654961786","0.065255548437036","14.688518709961","15.196512330556","223.214255693525","149.825475276619","67.1218219513411","4.1135138357365575","2.7610654327668778"
"197.24080125","1827","24546.0000000003","0.801629731883885","0.083143783729686","14.681709877299","21.247872337416","311.955097167829","213.717031108329","68.50890818858831","3.7508930744857425","2.569695892651548"
"228.8425804","1909","24815.000000000407","0.8209516516335447","0.085975597059677","14.681692639512","22.02926863604","323.426951187581","223.417968216886","69.0783397600368","3.6745104173384795","2.5382907906070273"
