"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"36.55380515","1000","0","-0.00006260401524450143","0.00013425831104849","14.704713358466","0.025671738773551","0.377495560078485","0","0","",""
"54.6863642","1167","2749.9999999999586","0.009763698907735874","0.0017431701429944","14.704268188508","0.1758655469646","2.58597416768613","0.501996963892251","19.412296153809898","19.449717050144443","3.7756366748520955"
"73.6307529","1250","6787.999999999995","0.0658562945592338","0.0097305236891164","14.703387831102","0.96583543296985","14.201052951976","6.91682305709523","48.7064098731692","9.52117670433666","4.637423350362917"
"94.19066885","1334","9569.99999999958","0.1358403160349355","0.019081818881717","14.702045898289","2.3549533201541","34.6226318012337","19.1231893430818","55.233205415656606","7.103434139456359","3.923454369811812"
"116.4410257","1417","11495.999999999916","0.19893467637449078","0.027464428037804","14.700827457499","3.8262671001026","56.2492924449134","33.0632797814193","58.779903433984","6.016785923527363","3.5366609556789226"
"140.4330751","1501","13140.999999999534","0.2660057124776351","0.036518850769336","14.698995818691","5.5317554294868","81.3112499280477","50.2544049880938","61.80498397523571","5.293182011420833","3.2714502939387056"
"166.26167045","1584","14532.999999999854","0.32645808492205797","0.044034243525138","14.696774730774","7.3552533515451","108.098501595429","67.0153718046236","61.9947277858081","4.871391087313711","3.0200056439622607"
"193.75886625","1668","15793.000000000127","0.3882125417202307","0.053016410215589","14.693790840037","10.359024644969","152.213341439963","87.6806117641136","57.6037625444923","4.427575651098735","2.550450164536677"
"223.2518166","1751","18108.00000000001","0.5147391061814891","0.068259209862003","14.69118265132","13.413725318864","197.063488694067","129.43757282146","65.68318346500341","3.9767363908429894","2.6120470595169505"
"254.1891827","1835","19864.999999999603","0.618539396808268","0.081238839348964","14.687612635895","17.406709712177","255.663009517927","168.997740222593","66.1017565823273","3.6600453709828846","2.419354281929844"
"286.85681495","1918","19856.000000000342","0.6159911844355208","0.080598002466356","14.687352393866","17.35004076758","254.826162801389","167.58867238449","65.76588154926179","3.6756134867056134","2.417299611875503"
