"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.7524732000009","1171","3418.0000000000277","0.01600591537142959","0.0028609708276266","14.704371704727","0.22033547619753","3.23989474174651","1.0240333621706","31.6069947883114","15.630267491971777","4.940257831586648"
"20.105057100001","1246","7549.999999999988","0.08652444286082506","0.012357222205044","14.703009295378","1.3002875425903","19.1181398253694","9.77004188869928","51.1035172770032","8.856097429930712","4.525777280172873"
"34.436001000001","1000","0","-0.000037121057035934805","0.000064227526531634","14.70480022405","0.016423114414904","0.241498616527879","0","0","",""
"39.898148650001","1321","10128.999999999678","0.16113436468237372","0.021704686475612","14.70138953836","2.940473418429","43.2290451515178","23.0222998461452","53.256554165034196","6.9990559483289","3.7274560221628286"
"61.176219000001","1396","11958.000000000082","0.2295185537566651","0.030010224377289","14.699865670938","4.7747489031527","70.1881674888032","37.5799683138984","53.541743086387605","6.10747065669507","3.270046248084178"
"83.841289800001","1471","13845.0000000001","0.3135029524505004","0.039536579150983","14.697741661469","6.9160025274296","101.649618478227","57.3219119799614","56.391664659557605","5.46916426235215","3.0841527705059937"
"108.1981482","1546","15142.999999999925","0.3754095650527143","0.047268572399534","14.696001842318","8.7929079802418","129.220591876966","74.9571432237208","58.007119558072596","5.008322741599803","2.9051837605739372"
"134.15471405","1621","16317.999999999922","0.43916936303936616","0.054308982210745","14.693982738817","10.808647979472","158.822086840311","92.8041101016088","58.4327482076971","4.732218891582825","2.765165549555669"
"162.19671955","1696","17919.00000000016","0.5334192341429949","0.064909168457726","14.691913922934","14.086410883554","206.956336184256","121.800321016151","58.8531490563836","4.379456718117054","2.57744819017324"
"191.8743853","1771","19532.999999999865","0.623428768035476","0.07663720030236","14.687550167541","18.010305243948","264.527261803213","156.760701702036","59.2606979838068","3.976945505261022","2.3567656648533193"
"222.54433335","1846","20631.999999999807","0.7057557381130051","0.085100344870283","14.683178787858","21.848248828608","320.80174375206","183.865931866353","57.3145051257758","3.838425808137203","2.1999747565539"
