"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"2.243236199998","1171","3598.00000000004","0.017838710545256535","0.0028509137906865","14.703220673695","0.24151462437199","3.55104281806593","1.07417208451258","30.2494827448357","16.606939244144534","5.023513221102864"
"20.834603399998","1247","7925.999999999969","0.09607590566127781","0.013024987160875","14.702024630588","1.4162143844053","20.8212187617197","10.81085369091","51.9222904990842","8.886986024245324","4.614326700121673"
"34.96078945","1000","0","-0.00011587481571129794","0.000010027369717289","14.703205524807","0.017041896392319","0.250570505188733","0","0","",""
"40.819509399998","1324","10630.999999999973","0.1784170302598237","0.023165928750256","14.701862639901","3.2047987060016","47.116510364168","25.7900659319319","54.736791270401795","6.918052506369026","3.7867199603880124"
"62.329212249998","1400","12996.999999999827","0.26908059835670695","0.034097945553809","14.699292870045","5.3736750130574","78.9892228053736","46.4087584246928","58.753278961918795","5.798056390440661","3.406548245444969"
"85.539791649998","1476","14745.99999999997","0.3507965455792447","0.043813141649405","14.696501306322","7.6098942601636","111.838820935467","67.6561441962344","60.4943289193592","5.184991692133257","3.1366259286805387"
"110.79513265","1553","16276.00000000017","0.43092762778456456","0.053072473301334","14.6947169187","9.9423215862474","146.099601224586","90.457717771895","61.915102446339","4.763856953269853","2.9495469130140775"
"137.67920195","1629","17813.000000000004","0.5212706541105067","0.063973889309291","14.690627600356","12.850651081469","188.784129459973","119.33516569117","63.2124988644618","4.368122766590997","2.76119955422963"
"165.6218576","1705","19709.000000000244","0.6334586058771243","0.076724253123056","14.687361572042","17.200736803253","252.633440734907","158.35284738106","62.680873490229104","4.000298171795873","2.5074218362953204"
"195.18739895","1782","21683.999999999978","0.7745621226707796","0.092445078569358","14.680652423937","22.178010327175","325.587661067741","209.919030762842","64.473890095966","3.689813733685958","2.3789664514025484"
"226.1707767","1858","23267.999999999585","0.8827359883116355","0.10452081813906","14.675967223616","27.206003261499","399.274412151349","254.677438770614","63.785063860810496","3.466094180045174","2.2108503862176487"
