"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.623968750001","1170","3001.00000000001","0.016633449284907693","0.0027461456701357","14.700979532463","0.22456210583159","3.30128292159699","0.863014682000676","26.1417970678863","19.27365736854828","5.03848039684562"
"19.682885400001","1245","6625.000000000038","0.09216836808808819","0.013085201931875","14.699729328202","1.3317551159267","19.5764397355708","9.07809931573183","46.3725755977822","10.152826586548324","4.708127184158852"
"34.40700625","1000","0","0.000021307287898340412","0.000057793322815072","14.70102746242","0.01562721633597","0.229736136516273","0","0","",""
"39.326660100001","1320","8966.000000000005","0.17339358877030384","0.024092642438389","14.698246774448","3.1081981264289","45.6850630861289","22.6209993760472","49.5150884073432","7.665160406392368","3.795410951789847"
"60.439926250001","1395","10698.99999999962","0.24866235460064348","0.033171038419914","14.696222219904","5.1348655408119","75.4631250570992","37.1647206552392","49.248849192395","6.69081726477578","3.295150504468152"
"83.182229550001","1470","11826.999999999845","0.3050926513180444","0.041497830112838","14.692982099143","8.0442456634002","118.193957533448","51.3959151178804","43.484384642367104","5.936126453207253","2.581288059769942"
"107.31137105","1545","13182.00000000043","0.3794162865488113","0.052309536149832","14.692449285324","9.7161674572953","142.754297614027","72.2089108189546","50.5826528698913","5.254424727442583","2.657827420192013"
"132.9635152","1620","14423.000000000451","0.45457080490360113","0.06280217577321","14.688461079643","12.559270006654","184.476348681465","94.8547123932802","51.4183596278055","4.7922848895360195","2.4641142788906105"
"160.2126354","1695","16007.00000000006","0.5660953884222135","0.081972419809487","14.685675489197","16.563442255401","243.245337946872","137.40619658635","56.4887276961343","4.119867971649015","2.3272609999450684"
"188.9208986","1770","17107.999999999625","0.6360012469586352","0.092866866806644","14.681823415746","20.517303476967","301.231426616101","166.375223881745","55.231695361513204","3.8226920578672643","2.1113376320100037"
"219.0782607","1845","17802.00000000016","0.6947170928083597","0.10024227277343","14.678137939068","24.450085421758","358.88172644256","186.873758075513","52.071126587556506","3.7175743665819216","1.9357828544094264"
