"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.66247175","1000","0","0.0009062886595932148","-0.000022547506129997","14.742340097427","0.008615050673252","0.127006006981648","0","0","",""
"24.35996075","1853","22672.999999999563","1.1387947956256215","0.16423807211106","14.699237546921","42.953180770874","631.379007546916","389.952262517739","61.761993645118494","2.920344116669454","1.803662747752984"
"32.51163375","1777","21168.0000000004","0.9813808589797128","0.14175101262988","14.706861171722","35.083888282776","515.973874338991","314.220572005402","60.8985430527751","3.1232228135681708","1.9019971897549115"
"40.6475993","1701","19335.999999999607","0.8130639191775888","0.11690930261685","14.714998531342","27.55468629837","405.467168412104","236.725109033542","58.38329893900111","3.4346332017630794","2.0052521696435277"
"48.73855635","1626","18023.999999999545","0.711600207583864","0.10373542722525","14.718818435669","23.095102729797","339.932623833005","195.797389217572","57.5988815106369","3.634370256046306","2.093356617437943"
"56.89253165","1550","16815.0000000002","0.6205259684587703","0.091769388941301","14.722770833969","19.076638450623","280.860976191004","161.593292367616","57.5349749755629","3.8400478099493616","2.2093705465040157"
"65.09550115","1474","15325.000000000135","0.5151478160782836","0.079486047274286","14.728270168304","14.510341558456","213.712230707309","127.561612896843","59.6884944182467","4.038423506724366","2.4104741893963384"
"73.28696535","1398","13677.000000000127","0.4086306020051394","0.064327895002746","14.731735115051","10.436799488068","153.752165507118","92.1337621126189","59.9235541227897","4.435188498062774","2.657722580084392"
"81.63872295","1323","11492.999999999527","0.28759900488139173","0.047746027444617","14.735663661957","6.3112848567963","93.0009709245527","57.4644518061578","61.7890880437969","5.004815948676175","3.0924301329575035"
"90.6026849","1247","8420.000000000045","0.1536868620787119","0.028347893679503","14.738885736465","2.6638918352127","39.262797373502","24.9954813576016","63.66199820105199","6.148585813570374","3.91431259002532"
"100.1067575","1171","3946.0000000000246","0.031273125924944814","0.010616274519343","14.741203508377","0.45508802592754","6.70854520442342","4.38690105372553","65.3927330001881","7.128751148464237","4.661685204763064"
