"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.68113135","1000","0","0.000117590126184018","0.0000010419050583914","14.739754037857","0.0061721214751014","0.0909755524347698","0","0","",""
"19.43688525","1747","24033.00000000016","0.9125534116241225","0.13431914188468","14.705158643723","36.122052497864","531.180512517981","338.044997137438","63.6403236133395","2.6995027861723018","1.7179723090711714"
"25.3507951","1689","21841.000000000106","0.7376701955675383","0.11080613153823","14.709223384857","28.965366611481","426.058047912552","253.434030166977","59.48345100125741","2.910699068635416","1.7313842542857962"
"31.3064309","1631","21097.00000000036","0.6895287327319727","0.10365708200453","14.713184757233","26.28693271637","386.764497756905","229.006758714256","59.210904838063705","3.0109536356188302","1.7828128919044834"
"37.3103399","1573","19958.00000000029","0.6186425151680136","0.093032859851879","14.716517114639","22.806483440399","335.632003875363","194.438386146736","57.9320159882432","3.181689209769228","1.843216701699714"
"43.36275615","1515","18755.999999999633","0.5421869114828306","0.081868973163951","14.719980115891","19.277727127075","283.767759990117","160.800792698432","56.6663361278365","3.3717925290309743","1.9106712880339671"
"49.60879115","1457","17431.999999999913","0.46620051553017594","0.070914863352581","14.723502502441","15.736437196732","231.695472445589","129.453293956487","55.872172464175996","3.60130284276026","2.012126135264285"
"55.909861","1399","15865.99999999979","0.3775196981413837","0.058340848334056","14.727318048477","11.815032939911","174.003747859302","96.9323647432115","55.7070557018062","3.894671291074873","2.1696067055213355"
"62.1261872","1341","14025.999999999543","0.2887127555207844","0.045367400897296","14.731108255386","8.3374359178543","122.819671078255","66.6356060142435","54.254831843497","4.332709984795083","2.3507045165169758"
"68.6291487","1283","11510.000000000155","0.18982314985864696","0.030365849151179","14.73414721489","4.8099454212189","70.8704439318253","36.6006983446595","51.644516831117905","5.186325902066955","2.678452953409595"
"74.9400926","1225","8602.999999999973","0.10358613820842999","0.016851208973137","14.736684370041","2.1586263680458","31.8109954587389","15.1813224668106","47.7235064413556","6.823261836041625","3.2562998018338782"
