"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.2186607999997","1000","0","0.0019396658237572466","0.000046977962448479","16.786088027954","0.037989808116108","0.63770026320207","0","0","",""
"23.1077063","1977","22302.000000000455","1.0801629204632572","0.12265782487392","13.739145975113","34.47579082489","473.667922750625","286.462441064821","60.477483761474105","3.770696487986836","2.28042235621671"
"30.2121606","1936","21882.99999999986","1.0359720592546895","0.1171044450288","13.873957614899","32.283410873413","447.898674122101","268.354485340069","59.914105766455805","3.8604611282791375","2.312960763470074"
"37.30564685","1895","21352.000000000236","0.9921192164031755","0.11329079512695","14.123921442032","29.60569694519","418.14853789047","253.315522864822","60.58027229816","3.916535414738897","2.372647818902694"
"44.46801355","1854","20828.00000000025","0.9339920194312024","0.10676515383627","14.318408880234","26.768110141754","383.276745960772","232.865803694402","60.7565698019767","4.010859493379779","2.4368606477544934"
"51.4606602","1813","20234.999999999854","0.8761483936174739","0.10093419772047","14.448149852753","24.15306224823","348.967062765298","213.879993419832","61.289449991353194","4.096448571969307","2.5106907989386285"
"58.52073485","1772","19516.000000000193","0.810729099529452","0.093380816416783","14.554791173935","21.499553012848","312.921504434948","190.843377506419","60.9876198348947","4.248138500389838","2.5908385586775506"
"65.65633165","1731","18653.999999999683","0.7581222426731963","0.088059956119418","14.633603391647","19.198450336456","280.942507957929","172.020044276719","61.22962506709","4.407173860818486","2.698496031033952"
"72.83400735","1690","17924.99999999999","0.6936428896343502","0.081191692410536","14.71154001236","16.723097305298","246.022515137481","152.405056584653","61.94760528299091","4.5513115193068785","2.8194284951795265"
"79.8395436","1649","17248.999999999894","0.6287394303885017","0.074399072799521","14.783438577652","14.468862857819","213.899545347038","134.387867758313","62.8275611994771","4.678543092291956","2.939414524553635"
"86.89360695","1608","16572.999999999796","0.5682925219249694","0.068386502009672","14.839249792099","12.642987699509","187.612452591449","118.686176270365","63.2613531943001","4.788194714693703","3.029076770093192"
"93.9829175","1567","15846.99999999954","0.5208423040601226","0.063161774590996","14.896610956192","10.743618421555","160.043503887682","104.816583397555","65.4925572431322","4.969083013177783","3.2543795368642203"
"101.10917415","1526","14974.00000000014","0.45846876431877354","0.056633141305384","14.958009262085","8.9199858760834","133.425231352123","88.8049345114363","66.557826890381","5.1626496527592405","3.4361474188403487"
"108.21391545","1485","13963.999999999724","0.39941823155437384","0.050409398534066","15.011242141724","7.2709195184708","109.145533484752","73.7139992277049","67.5373484138063","5.418485440201904","3.6595013905005285"
"115.28266145","1444","13014.000000000457","0.3410040975993637","0.04437209666985","15.058740348816","5.8694750261307","88.3869004023622","60.4713091577292","68.41659667037389","5.639105591544443","3.8580841283834646"
"122.38880495","1403","11998.000000000211","0.2869436650036149","0.038799128829386","15.105729370117","4.5928621530533","69.378532718276","48.7482971678943","70.2642377374072","5.886229502855257","4.135914291655622"
"129.5752327","1362","10910.999999999927","0.23559819635139423","0.033338063301698","15.147949371338","3.4538797998428","52.3191963427058","38.0919793858571","72.80688934199931","6.184981724495725","4.503092799976486"
"136.71567075","1321","9852.999999999925","0.18903124092186424","0.028581841794771","15.18814125061","2.5645945453644","38.9514242055384","29.4908514655508","75.71186950683449","6.409826489502267","4.852999467346464"
"143.87666655","1280","8794.000000000018","0.15046605468118063","0.024466896379551","15.216328792572","1.9049234247208","28.985941155224","22.5317000927767","77.73320166530439","6.67797166044374","5.191001177964616"
"151.0815049","1239","7581.999999999996","0.11018785119605574","0.019941079982732","15.243619251251","1.3110023343563","19.9844204224287","15.8329220456336","79.2263258626414","6.95941348529808","5.513687605990864"
"158.3466089","1198","6293.00000000001","0.07657297313624838","0.015858257522304","15.266354970932","0.8546182924509","13.0469062172072","10.4506142095586","80.1003244414801","7.327126578475281","5.869052161596621"
