"Time (s)","PWM throttle signal (µs)","Rotation speed (rpm)","Thrust (kgf)","Torque (N⋅m)","Voltage (V)","Current (A)","Electrical power (W)","Mechanical power (W)","Motor & ESC efficiency (%)","Propeller efficiency (gf/W)","Propulsion system efficiency (gf/W)"
"1.2793412000006","1000","0","0.00016700502092968547","0.000062086768717481","11.645282098233","0.020502214855676","0.23875407563293","0","0","",""
"7.8640040500006","1130","5009.00000000004","0.052554538028693795","0.007121029547814","11.644395527899","1.065448386602","12.4065024281555","3.73527376446877","30.1073875260112","14.06979550698822","4.236047857406261"
"14.859488900001","1171","6783.999999999983","0.09817802168294883","0.013123731829362","11.643424748707","2.1282561317371","24.7801901158552","9.32334606356788","37.6241910170112","10.53034189802216","3.9619559504562214"
"21.856627100001","1212","8281.99999999998","0.15078222712243225","0.019269528804296","11.641811685023","3.415776973998","39.7658322893224","16.7122505964761","42.0266586522912","9.022257430380181","3.791753332996855"
"28.850747100001","1253","9561.000000000315","0.19452331903343142","0.025602838724576","11.641103234474","4.8497888222513","56.4568923452255","25.6342170183533","45.404938092596296","7.588424444333857","3.445519421153228"
"35.818464050001","1294","10637.999999999613","0.25072923944261294","0.032565951709601","11.639136520533","6.3831444081884","74.2942891971816","36.2787553181945","48.8311493524199","6.911186374601643","3.374811740605824"
"42.783539250001","1336","11749.000000000166","0.30128421925933935","0.039167968946384","11.637167749827","8.1229646925518","94.5283027531472","48.1904047099314","50.97986878678719","6.2519545347841525","3.187238218442557"
"49.804957550001","1377","12726.999999999905","0.3483060343784881","0.045743958494778","11.635773814229","9.866964304109","114.809764875684","60.9660988691258","53.1018410630316","5.713110086413547","3.033766637843341"
"56.804963250001","1418","13559.000000000317","0.3996583452289824","0.051641942593751","11.633770286782","11.650073338676","135.53427704632","73.3261443246939","54.1015497501301","5.450420841156787","2.948762142969893"
"63.799558650001","1459","14272.999999999964","0.44643433463426346","0.057498595939429","11.632523734943","13.43064824085","156.232334437358","85.9411426270324","55.0085505260698","5.194652072194349","2.857502809786553"
"70.874503500001","1500","14945.999999999667","0.49261661142834706","0.062654923053173","11.62961369312","15.21029315124","176.88983350803","98.0638177447837","55.43779187305981","5.023428852325616","2.7848780320435114"
